SIBOR DATE,SIBOR 1M,SIBOR 3M,SIBOR 6M,SIBOR 12M
29/1/2016,1.12404,1.253,1.31475,1.438
1/2/2016,1.1215,1.25275,1.31475,1.438
2/2/2016,1.1215,1.2427,1.3145,1.438
3/2/2016,1.1295,1.2525,1.31425,1.438
4/2/2016,1.1295,1.25225,1.31425,1.438
5/2/2016,1.1255,1.252,1.31425,1.438
10/2/2016,1.1205,1.249,1.31425,1.438
11/2/2016,1.1195,1.24688,1.31325,1.438
12/2/2016,1.1195,1.247,1.31325,1.438
15/2/2016,1.1215,1.251,1.31325,1.438
16/2/2016,1.118,1.25125,1.31325,1.438
17/2/2016,1.1195,1.2515,1.31325,1.438
18/2/2016,1.1195,1.25175,1.31275,1.438
19/2/2016,1.1195,1.252,1.313,1.438
22/2/2016,1.12375,1.25225,1.313,1.438
23/2/2016,1.1195,1.2525,1.313,1.438
24/2/2016,1.12725,1.25275,1.313,1.438
25/2/2016,1.1205,1.253,1.313,1.438
26/2/2016,1.1205,1.253,1.313,1.438
29/2/2016,1.12312,1.253,1.313,1.438
1/3/2016,1.1215,1.253,1.31325,1.438
2/3/2016,1.1215,1.25275,1.31325,1.438
3/3/2016,1.1215,1.2525,1.31325,1.438
4/3/2016,1.1215,1.25225,1.31325,1.438
7/3/2016,1.1215,1.252,1.31325,1.438
8/3/2016,1.1215,1.25175,1.313,1.438
9/3/2016,1.1215,1.25175,1.313,1.438
10/3/2016,1.1215,1.2515,1.313,1.438
11/3/2016,1.1205,1.24188,1.313,1.438
14/3/2016,1.1205,1.24188,1.313,1.438
15/3/2016,1.1205,1.25075,1.313,1.438
16/3/2016,1.1215,1.24088,1.313,1.438
17/3/2016,1.11525,1.23396,1.30963,1.438
18/3/2016,1.001,1.23096,1.30663,1.43225
21/3/2016,1.0005,1.23046,1.30638,1.43225
22/3/2016,1.00025,1.23021,1.30638,1.43225
23/3/2016,0.96843,1.18725,1.309,1.435
24/3/2016,0.95801,1.18288,1.30251,1.42913
28/3/2016,0.96026,1.18288,1.30251,1.42913
29/3/2016,0.95801,1.17904,1.30251,1.42913
30/3/2016,0.85884,1.16979,1.2939,1.42913
31/3/2016,0.79517,1.06158,1.24087,1.37575
1/4/2016,0.79701,1.06108,1.24663,1.37575
4/4/2016,0.79703,1.06258,1.24638,1.37575
5/4/2016,0.80201,1.06297,1.24113,1.37575
6/4/2016,0.79793,1.06258,1.24113,1.37575
7/4/2016,0.7918,1.06258,1.24638,1.37575
8/4/2016,0.79492,1.06275,1.24638,1.37575
11/4/2016,0.79205,1.06275,1.24638,1.37575
12/4/2016,0.7918,1.06158,1.24313,1.373
13/4/2016,0.73306,1.001,1.22776,1.3725
14/4/2016,0.73751,1.002,1.23721,1.3725
15/4/2016,0.73776,1.002,1.23721,1.37525
18/4/2016,0.7364,1.001,1.23721,1.37525
19/4/2016,0.73514,1.001,1.23621,1.37525
20/4/2016,0.73651,0.99975,1.23521,1.37163
21/4/2016,0.73701,1,1.23521,1.37163
22/4/2016,0.74293,1.00167,1.23821,1.3745
25/4/2016,0.74921,1.00359,1.24238,1.37475
26/4/2016,0.76475,1.00384,1.24238,1.37475
27/4/2016,0.76625,1.00534,1.24263,1.37475
28/4/2016,0.762,1.00559,1.24263,1.37475
29/4/2016,0.76034,1.00559,1.24263,1.37475
3/5/2016,0.762,1.00534,1.24263,1.37475
4/5/2016,0.76034,1.00509,1.24263,1.37475
5/5/2016,0.75734,1.00317,1.23963,1.37375
6/5/2016,0.75721,1.00292,1.23863,1.37375
9/5/2016,0.75618,1.00292,1.23863,1.37375
10/5/2016,0.75451,1.00292,1.23863,1.37375
11/5/2016,0.75434,1.00025,1.23863,1.37375
12/5/2016,0.75434,1,1.23863,1.37375
13/5/2016,0.75434,0.99975,1.23863,1.37375
16/5/2016,0.75434,0.9985,1.23863,1.37375
17/5/2016,0.75417,0.99825,1.23863,1.37375
18/5/2016,0.75392,0.998,1.23863,1.37375
19/5/2016,0.75392,1.00067,1.23863,1.37375
20/5/2016,0.75417,1.00092,1.23863,1.37375
23/5/2016,0.75494,1.00117,1.23863,1.37375
24/5/2016,0.75634,1.00142,1.23863,1.37375
25/5/2016,0.75634,1.00192,1.23863,1.37375
26/5/2016,0.75634,1.00217,1.23863,1.37375
27/5/2016,0.75634,1.00217,1.23863,1.37375
30/5/2016,0.75634,1.00217,1.23863,1.37375
31/5/2016,0.75634,1.00217,1.23863,1.37375
1/6/2016,0.75634,1.00217,1.23863,1.37375
2/6/2016,0.75434,1.00217,1.23863,1.37375
3/6/2016,0.75434,1.00217,1.23863,1.37375
6/6/2016,0.75434,1.00217,1.23863,1.37375
7/6/2016,0.75267,0.99925,1.23863,1.37375
8/6/2016,0.75267,0.999,1.23863,1.37375
9/6/2016,0.75267,0.99875,1.23863,1.37375
10/6/2016,0.75267,0.99991,1.23863,1.37375
13/6/2016,0.7525,1.0014,1.23863,1.37375
14/6/2016,0.7525,0.99875,1.23863,1.37375
15/6/2016,0.7525,0.99875,1.23863,1.37375
16/6/2016,0.75225,0.99875,1.23863,1.37375
17/6/2016,0.752,0.9965,1.23863,1.37375
20/6/2016,0.75175,0.99513,1.23863,1.37375
21/6/2016,0.7515,0.99488,1.23863,1.37375
22/6/2016,0.75,0.99463,1.23466,1.37375
23/6/2016,0.74683,0.99205,1.23167,1.371
24/6/2016,0.74825,0.997,1.23655,1.371
27/6/2016,0.74425,0.9898,1.23453,1.371
28/6/2016,0.74633,0.98955,1.2238,1.36825
29/6/2016,0.69108,0.93213,1.17509,1.3115
30/6/2016,0.69146,0.93367,1.18333,1.3115
1/7/2016,0.68767,0.93175,1.17681,1.3115
4/7/2016,0.68867,0.9325,1.17636,1.3115
5/7/2016,0.687,0.9325,1.17971,1.3115
7/7/2016,0.687,0.93038,1.17946,1.3115
8/7/2016,0.686,0.93038,1.17608,1.3115
11/7/2016,0.68575,0.93013,1.17674,1.3115
12/7/2016,0.68475,0.93013,1.17946,1.3115
13/7/2016,0.681,0.90201,1.15238,1.31233
14/7/2016,0.65252,0.87492,1.1478,1.31233
15/7/2016,0.65197,0.87492,1.14884,1.31183
18/7/2016,0.65009,0.87367,1.14784,1.31183
19/7/2016,0.62467,0.87367,1.14947,1.31183
20/7/2016,0.62633,0.87267,1.14947,1.31183
21/7/2016,0.62716,0.87383,1.14947,1.31183
22/7/2016,0.62791,0.87492,1.14947,1.31183
25/7/2016,0.63066,0.87592,1.14947,1.31225
26/7/2016,0.63358,0.87713,1.14997,1.31225
27/7/2016,0.63408,0.87763,1.14996,1.3125
28/7/2016,0.63833,0.87763,1.15071,1.3125
29/7/2016,0.63458,0.8763,1.15072,1.3125
1/8/2016,0.62991,0.87588,1.15072,1.31225
2/8/2016,0.62766,0.87467,1.15071,1.31225
3/8/2016,0.62766,0.87467,1.15071,1.31225
4/8/2016,0.62758,0.87442,1.15071,1.31225
5/8/2016,0.62625,0.87417,1.15072,1.31225
8/8/2016,0.625,0.87417,1.15071,1.31225
10/8/2016,0.62442,0.87417,1.15072,1.31225
11/8/2016,0.62267,0.87317,1.15071,1.31183
12/8/2016,0.62242,0.87317,1.15071,1.31183
15/8/2016,0.62217,0.87317,1.15071,1.31225
16/8/2016,0.62217,0.87317,1.15071,1.31225
17/8/2016,0.62192,0.87317,1.15071,1.31225
18/8/2016,0.61789,0.87317,1.15071,1.31183
19/8/2016,0.61958,0.87192,1.15071,1.31183
22/8/2016,0.61958,0.87192,1.15071,1.31183
23/8/2016,0.61933,0.87192,1.15071,1.31183
24/8/2016,0.61933,0.87192,1.15071,1.31183
25/8/2016,0.61908,0.87192,1.15071,1.31183
26/8/2016,0.61883,0.87192,1.15071,1.31183
29/8/2016,0.62233,0.87192,1.15071,1.31183
30/8/2016,0.62233,0.87192,1.15071,1.31183
31/8/2016,0.62183,0.87192,1.15072,1.31183
1/9/2016,0.62233,0.87317,1.15071,1.31225
2/9/2016,0.62233,0.87317,1.15071,1.31225
5/9/2016,0.62333,0.87317,1.15071,1.31225
6/9/2016,0.62333,0.87367,1.15071,1.31225
7/9/2016,0.62333,0.87317,1.15071,1.31183
8/9/2016,0.62333,0.87242,1.14421,1.31183
9/9/2016,0.62333,0.87242,1.14721,1.31183
13/9/2016,0.62333,0.87242,1.14809,1.31183
14/9/2016,0.62333,0.87242,1.15071,1.31183
15/9/2016,0.62333,0.87242,1.15071,1.31183
16/9/2016,0.62333,0.87242,1.15071,1.31183
19/9/2016,0.62333,0.87242,1.14784,1.31183
20/9/2016,0.62333,0.87267,1.15072,1.31183
21/9/2016,0.62333,0.87267,1.14716,1.31183
22/9/2016,0.62333,0.87267,1.14759,1.31183
23/9/2016,0.62333,0.87242,1.14452,1.31183
26/9/2016,0.62333,0.87242,1.14421,1.31183
27/9/2016,0.62333,0.87242,1.14421,1.31183
28/9/2016,0.62333,0.87292,1.14409,1.31183
29/9/2016,0.62333,0.87292,1.14409,1.31183
30/9/2016,0.62333,0.87242,1.14475,1.31183
3/10/2016,0.62333,0.87242,1.14511,1.31183
4/10/2016,0.62283,0.87242,1.14409,1.31183
5/10/2016,0.62283,0.87242,1.14409,1.31183
6/10/2016,0.62283,0.87067,1.14409,1.31183
7/10/2016,0.62417,0.87042,1.14409,1.31183
10/10/2016,0.62417,0.87042,1.14409,1.31183
11/10/2016,0.62417,0.87042,1.14409,1.31183
12/10/2016,0.62417,0.87067,1.1447,1.31183
13/10/2016,0.62417,0.87092,1.14409,1.31225
14/10/2016,0.62417,0.87117,1.1453,1.31225
17/10/2016,0.625,0.87117,1.1453,1.31225
18/10/2016,0.625,0.87117,1.1453,1.31225
19/10/2016,0.62417,0.87242,1.1453,1.31225
20/10/2016,0.62417,0.87242,1.1453,1.31225
21/10/2016,0.62417,0.87242,1.1453,1.31225
24/10/2016,0.625,0.87242,1.1453,1.31225
25/10/2016,0.625,0.87242,1.1453,1.31225
26/10/2016,0.625,0.87242,1.1453,1.31225
27/10/2016,0.625,0.87242,1.1453,1.31225
28/10/2016,0.625,0.87242,1.1453,1.31225
31/10/2016,0.625,0.87325,1.1453,1.31225
1/11/2016,0.62367,0.87325,1.1453,1.31225
2/11/2016,0.62367,0.87325,1.1453,1.31225
3/11/2016,0.62367,0.87325,1.1453,1.31225
4/11/2016,0.62367,0.87325,1.1453,1.31225
7/11/2016,0.62367,0.87325,1.1453,1.31225
8/11/2016,0.62367,0.87325,1.1453,1.31225
9/11/2016,0.62367,0.87325,1.1453,1.31225
10/11/2016,0.62367,0.87325,1.14555,1.31225
11/11/2016,0.62367,0.87325,1.1518,1.31225
14/11/2016,0.625,0.87533,1.152,1.31225
15/11/2016,0.66255,0.91113,1.20064,1.38476
16/11/2016,0.66255,0.91613,1.19838,1.39117
17/11/2016,0.66255,0.91613,1.19925,1.39117
18/11/2016,0.6628,0.91613,1.20288,1.39117
21/11/2016,0.66905,0.92238,1.21001,1.39555
22/11/2016,0.66905,0.92213,1.20742,1.39555
23/11/2016,0.66905,0.92213,1.2048,1.39555
24/11/2016,0.6713,0.92513,1.21289,1.39817
25/11/2016,0.67155,0.92538,1.21289,1.39817
28/11/2016,0.6713,0.92538,1.20863,1.39817
29/11/2016,0.6713,0.92513,1.20788,1.39818
30/11/2016,0.6713,0.92488,1.21001,1.39817
1/12/2016,0.67355,0.92488,1.20763,1.39817
2/12/2016,0.6733,0.92463,1.20351,1.39817
5/12/2016,0.6733,0.92438,1.20151,1.39817
6/12/2016,0.6733,0.92438,1.20638,1.39817
7/12/2016,0.6733,0.926,1.20638,1.39817
8/12/2016,0.67605,0.926,1.20976,1.39817
9/12/2016,0.67605,0.926,1.20976,1.39817
12/12/2016,0.67605,0.926,1.20976,1.39817
13/12/2016,0.6763,0.926,1.21538,1.39817
14/12/2016,0.68538,0.93209,1.21817,1.39984
15/12/2016,0.71106,0.96301,1.24869,1.4315
16/12/2016,0.72313,0.96555,1.2505,1.43317
19/12/2016,0.71588,0.96249,1.2505,1.43317
20/12/2016,0.71638,0.96271,1.2505,1.43317
21/12/2016,0.71663,0.96284,1.2501,1.43317
22/12/2016,0.71688,0.96284,1.2505,1.43317
23/12/2016,0.71943,0.96284,1.2505,1.43317
27/12/2016,0.71968,0.96656,1.2505,1.43317
28/12/2016,0.72056,0.96906,1.2505,1.43767
29/12/2016,0.71968,0.96756,1.2505,1.43592
30/12/2016,0.7233,0.96868,1.2505,1.43759
3/1/2017,0.72355,0.96893,1.2505,1.43759
4/1/2017,0.7238,0.96918,1.2505,1.43759
5/1/2017,0.72255,0.97255,1.2505,1.43759
6/1/2017,0.7158,0.96777,1.25,1.43517
9/1/2017,0.7158,0.96889,1.25,1.43517
10/1/2017,0.71563,0.96705,1.24915,1.43517
11/1/2017,0.71513,0.9668,1.25,1.43517
12/1/2017,0.71488,0.96655,1.247,1.43517
13/1/2017,0.71755,0.96526,1.2473,1.43517
16/1/2017,0.71755,0.96501,1.24776,1.43517
17/1/2017,0.71755,0.96501,1.24952,1.43517
18/1/2017,0.71463,0.96188,1.247,1.43517
19/1/2017,0.71463,0.96163,1.247,1.43517
20/1/2017,0.71375,0.96163,1.247,1.43517
23/1/2017,0.7135,0.96163,1.247,1.435
24/1/2017,0.71325,0.96138,1.247,1.434
25/1/2017,0.71325,0.96113,1.247,1.434
26/1/2017,0.71513,0.96138,1.247,1.434
27/1/2017,0.71513,0.96426,1.247,1.435
31/1/2017,0.71538,0.96426,1.247,1.435
1/2/2017,0.71538,0.96138,1.247,1.435
2/2/2017,0.71538,0.96138,1.247,1.435
3/2/2017,0.71513,0.96138,1.247,1.435
6/2/2017,0.71488,0.96138,1.247,1.435
7/2/2017,0.71275,0.96138,1.247,1.435
8/2/2017,0.71275,0.96213,1.247,1.435
9/2/2017,0.71275,0.96138,1.247,1.435
10/2/2017,0.71488,0.96163,1.247,1.435
13/2/2017,0.74157,0.98521,1.26771,1.457
14/2/2017,0.7145,0.94288,1.25,1.38917
15/2/2017,0.7135,0.94005,1.248,1.382
16/2/2017,0.7135,0.94005,1.248,1.38
17/2/2017,0.71538,0.94005,1.248,1.38
20/2/2017,0.71538,0.94005,1.24904,1.38
21/2/2017,0.71538,0.94005,1.25,1.38
22/2/2017,0.71563,0.94005,1.25,1.38
23/2/2017,0.71588,0.94005,1.25,1.38
24/2/2017,0.71488,0.93905,1.245,1.378
27/2/2017,0.71476,0.93905,1.245,1.378
28/2/2017,0.71476,0.93905,1.245,1.378
1/3/2017,0.71476,0.93905,1.24612,1.378
2/3/2017,0.71463,0.93905,1.24643,1.378
3/3/2017,0.71463,0.93905,1.248,1.378
6/3/2017,0.71463,0.94005,1.24918,1.378
7/3/2017,0.71463,0.94005,1.248,1.378
8/3/2017,0.71463,0.94005,1.248,1.378
9/3/2017,0.71463,0.94005,1.25,1.378
10/3/2017,0.71463,0.94005,1.24999,1.3805
13/3/2017,0.71568,0.94188,1.249,1.3825
14/3/2017,0.71754,0.94188,1.25,1.3825
15/3/2017,0.71695,0.94188,1.25,1.3825
16/3/2017,0.71488,0.94205,1.24989,1.38
17/3/2017,0.73693,0.94205,1.247,1.38
20/3/2017,0.74808,0.94205,1.247,1.38
21/3/2017,0.74808,0.94517,1.247,1.38
22/3/2017,0.74808,0.94517,1.247,1.38
23/3/2017,0.74808,0.94517,1.247,1.38
24/3/2017,0.74833,0.94517,1.247,1.38
27/3/2017,0.74833,0.9458,1.247,1.38
28/3/2017,0.74833,0.9458,1.247,1.38
29/3/2017,0.75,0.9458,1.247,1.38
30/3/2017,0.75,0.9458,1.247,1.38
31/3/2017,0.75276,0.9458,1.247,1.38
3/4/2017,0.75558,0.9478,1.248,1.38
4/4/2017,0.80708,0.99691,1.25,1.38
5/4/2017,0.80881,0.99958,1.25,1.38
6/4/2017,0.80847,0.99983,1.25,1.38
7/4/2017,0.80847,0.99983,1.25,1.38
10/4/2017,0.80847,0.99983,1.25,1.38
11/4/2017,0.80822,0.99983,1.25,1.38
12/4/2017,0.80797,0.99983,1.25,1.38
13/4/2017,0.8085,1.0015,1.25,1.38
17/4/2017,0.8085,1.0015,1.25,1.38
18/4/2017,0.8085,1.0015,1.25,1.38
19/4/2017,0.8085,1.00125,1.25,1.38
20/4/2017,0.8085,0.99925,1.25,1.38125
21/4/2017,0.8085,0.99925,1.25,1.38125
24/4/2017,0.80825,0.999,1.25,1.38125
25/4/2017,0.81025,0.99875,1.25,1.38125
26/4/2017,0.81025,0.99875,1.25,1.38125
27/4/2017,0.81025,0.99875,1.25,1.38125
28/4/2017,0.81025,0.99875,1.25,1.38125
2/5/2017,0.81025,0.99875,1.25,1.38125
3/5/2017,0.81025,0.99875,1.25,1.38125
4/5/2017,0.81,0.99875,1.25,1.38125
5/5/2017,0.8115,0.9985,1.25,1.38125
8/5/2017,0.8115,0.9985,1.25,1.38125
9/5/2017,0.8115,0.9985,1.25,1.38125
11/5/2017,0.80975,0.9985,1.25,1.38125
12/5/2017,0.8115,0.9985,1.25,1.38125
15/5/2017,0.8115,0.9985,1.25,1.38125
16/5/2017,0.81175,0.9985,1.25,1.38125
17/5/2017,0.81175,0.9985,1.25,1.38125
18/5/2017,0.81175,0.9985,1.25,1.38125
19/5/2017,0.81175,0.9985,1.25,1.38125
22/5/2017,0.81175,0.99383,1.248,1.37875
23/5/2017,0.81175,0.99383,1.248,1.37875
24/5/2017,0.81175,0.99383,1.248,1.37875
25/5/2017,0.81175,0.99383,1.248,1.37875
26/5/2017,0.81175,0.99383,1.248,1.37875
29/5/2017,0.81175,0.99383,1.248,1.37875
30/5/2017,0.81175,0.99383,1.248,1.37843
31/5/2017,0.81175,0.99383,1.248,1.37875
1/6/2017,0.81175,0.99383,1.248,1.37857
2/6/2017,0.81175,0.99383,1.248,1.37975
5/6/2017,0.81175,0.9975,1.248,1.37875
6/6/2017,0.81175,0.99683,1.248,1.37875
7/6/2017,0.81175,0.99683,1.248,1.37575
8/6/2017,0.812,0.99683,1.248,1.37675
9/6/2017,0.81225,0.99383,1.248,1.37575
12/6/2017,0.81225,0.99383,1.248,1.37575
13/6/2017,0.81225,0.99455,1.248,1.37575
14/6/2017,0.81225,0.99455,1.248,1.37575
15/6/2017,0.81025,0.99455,1.248,1.37225
16/6/2017,0.81175,0.99358,1.248,1.37371
19/6/2017,0.8115,0.99358,1.248,1.37225
20/6/2017,0.81125,0.99333,1.246,1.37225
21/6/2017,0.811,0.99308,1.247,1.37225
22/6/2017,0.81075,0.99283,1.248,1.3725
23/6/2017,0.81275,0.99558,1.248,1.37575
27/6/2017,0.81275,0.99558,1.248,1.3755
28/6/2017,0.81292,0.99558,1.248,1.3745
29/6/2017,0.81292,0.99558,1.248,1.37575
30/6/2017,0.81682,0.99583,1.248,1.37575
3/7/2017,0.81317,0.99608,1.248,1.3755
4/7/2017,0.81533,0.99805,1.248,1.37575
5/7/2017,0.82042,0.99805,1.25,1.37575
6/7/2017,0.82342,1.00333,1.25,1.37409
7/7/2017,0.93047,1.05983,1.25,1.37575
10/7/2017,0.93325,1.06033,1.25,1.37875
11/7/2017,0.9355,1.06083,1.25,1.37875
12/7/2017,0.98577,1.1008,1.25,1.37875
13/7/2017,1.04551,1.13717,1.25,1.37575
14/7/2017,1.04743,1.13692,1.25,1.37575
17/7/2017,0.9985,1.11542,1.248,1.37575
18/7/2017,0.99675,1.112,1.248,1.37575
19/7/2017,0.996,1.1115,1.248,1.37575
20/7/2017,0.999,1.11125,1.248,1.37658
21/7/2017,0.999,1.1115,1.248,1.37575
24/7/2017,0.999,1.11175,1.248,1.37658
25/7/2017,0.999,1.112,1.248,1.37658
26/7/2017,1,1.1195,1.248,1.37658
27/7/2017,1,1.11638,1.248,1.37658
28/7/2017,1.001,1.11925,1.248,1.37658
31/7/2017,1.001,1.119,1.248,1.37658
1/8/2017,1.001,1.119,1.248,1.37658
2/8/2017,1.001,1.12,1.248,1.37658
3/8/2017,1.001,1.12,1.248,1.37658
4/8/2017,1.001,1.12025,1.248,1.37658
7/8/2017,1,1.12025,1.248,1.37658
8/8/2017,1,1.12025,1.248,1.37575
10/8/2017,1,1.12025,1.248,1.37575
11/8/2017,0.99825,1.12025,1.248,1.37575
14/8/2017,0.998,1.12025,1.248,1.37575
15/8/2017,0.996,1.12025,1.248,1.37575
16/8/2017,0.998,1.1205,1.248,1.37708
